text,tweet_id,tweet_time,tweeter,tweeter_name
"🏈 #NFL100 FINAL 🏈

6 #TakeFlight | 22 #SeizeTheDEY

31 #Titans | 17 #Colts

31 #FlyEaglesFly | 37 #FinsUp

31 #GoPackGo | 13 #GiantsPride

13 #Browns | 20 #HereWeGo

29 #HTTR | 21 #KeepPounding

28 #GoBucs | 11 #DUUUVAL

17 #GoNiners | 20 #RavensFlock",1201253617828802560,2019-12-01 21:35:55,742922632379564033,NFL@SneakerReporter
"🎶now he's getting a tattoo yeah he's getting ink done he asked for a 13 but they drew a 31 🎶

#TheOffspring #CouldntResist #PrettyFlyForAWhiteGuy #GBvsNYG #GoPackGo #giantspride",1201253610442678272,2019-12-01 21:35:53,1278775705,Bart Karnes
"I love my Pack ♡ 

#gopackgo
#PackersRollCall",1201253595057983488,2019-12-01 21:35:49,326799304,Its Me. 🦃🍻🥧
"Least Favorite Teams:
Cowboys lost
Jets lost
Browns lost
Eagles lost

Teams Fighting For Top Draft Pick:
Bengals won
Dolphins won
Redskins won

Sadly, as a Giants fan, this is the best #NFL week I’ve had in years

#GiantsPride #GBvsNYG",1201253553018408960,2019-12-01 21:35:39,1944881082,Will Presti
@packers #GOPACKGO💚💛🏈🙌🏻 https://t.co/921vLKJ73C,1201253510995697664,2019-12-01 21:35:29,846551971,Jan Rexhouse
💚💛 (9-3) 🏈🧀 #GoPackGo https://t.co/HRomk1Kyd7,1201253504037163008,2019-12-01 21:35:28,27775750,🦂🖤ShortyCat🖤💀
#GoPackGo,1201253476380090370,2019-12-01 21:35:21,54110457,Esteban
What grades would you give the @Packers on today's game vs the @Giants? Was it an A+ performance? Start your Post-Game Report Card now: https://t.co/iMHiNzFi88 #GBvsNYG #GoPackGo #PackersRollCall https://t.co/zeRT88PL5L,1201253464329932802,2019-12-01 21:35:18,88740227,Fanteractive.com
Þægilegur sigur okkar manna gegn frekar lélegu og lōskuðu Giants liði. Rodgers flottur og vonandi er Adams kominn í gang á rauða svæðinu. “Sjóðheitir” Redskins næst. Áfram gakk! #gopackgo #tiujardarnir #nflisland,1201253455094059008,2019-12-01 21:35:16,340930342,Valur Gunnarsson
#GoPackGo with a win in the road 🧀 @packers,1201253386810773504,2019-12-01 21:35:00,119135602,PØDE
#GoPackGo https://t.co/gnKWbcG6kE,1201253380871643136,2019-12-01 21:34:58,897879127855910914,🌻🌷💫Valeri💫🌷🌻
"Yooo @AllenLazard where can I get some game used memorabilia?!  Showing out!! 9-3!
#GoPackGo #GBvsNYG #LFG",1201253358146924546,2019-12-01 21:34:53,974353198000541696,Jason Walker
That's the team I know and love! #GoPackGo indeed https://t.co/NI1iVNIqeq,1201253341256286208,2019-12-01 21:34:49,198736760,Brittany Falkers
Bums #GBvsNYG,1201253277385609216,2019-12-01 21:34:34,328726762,FaLooSe B.
LIVE: #Packers QB Aaron Rodgers' postgame press conference. #GBvsNYG https://t.co/6XEgy2BgLd,1201253277263900672,2019-12-01 21:34:34,35865630,Green Bay Packers
Tu sabe que o negócio ficou sério quando a FOX tem que desenhar linhas artificiais de marcação de campo #GoPackGo https://t.co/2q9IyorHsK,1201253230812049409,2019-12-01 21:34:23,2429146568,"#8 Holiday Appreciator (10-1, 8-3)"
#GoPackGo 🔥 https://t.co/lLu43KlCMY,1201253183655333888,2019-12-01 21:34:11,2699133293,Conde
@blessethbe @GBPdaily @packers The NFL is the ultimate over reaction sport.  2 bad losses in California and now it's time to finish strong into the playoffs.  #GoPackGo,1201253177351450624,2019-12-01 21:34:10,4830419419,jeffidy
I absolutely lost it!!! So good!! Great to see in person @AaronRodgers12!!! #GoPackGo https://t.co/UTWiZFYWuW,1201253146728763392,2019-12-01 21:34:03,236964557,Shaun Warnecke
9-3 babyyyy #GoPackGo #packers https://t.co/EuswSQ2cUQ,1201253127137218561,2019-12-01 21:33:58,773581102803984384,MidwestStormChaser
Fred warner #TBvsJAX Benny Snell bud Dupree marcell Harris Gould #BrownsVsSteelers nick foles minshew James Washington garret Gilbert i #CLEvsPIT raheem mostert devante parker #PHIvsMIA Darby dolphins #GBvsNYG  the dolphins #finsup #SFvsBAL lazard https://t.co/P2QxzX8jPY,1201253109386874881,2019-12-01 21:33:54,1159910950973136896,kylie
Feels great to WIN today #gopackgo,1201253016722010112,2019-12-01 21:33:32,97579887,Tufu
The snow don´t stop the packers! Cool! Thanks from Germany! #GoPackGo https://t.co/U2GVfE2CkB,1201252999806492672,2019-12-01 21:33:28,1081106678,Stephan-Gedanken
Packers Win!!!!!!!! Go Pack Go!!! How bout them Packers!!!!! #GoPackGo #PackersNation https://t.co/GwYyfmmqlw,1201252975211098113,2019-12-01 21:33:22,81502170,Christy©
"Defense looked meh at times but hey we got 3 int. so I can’t complain. Rodgers needs more targets out there, where is Graham? Happy we looked more aggressive overall. Good bounce back win #GoPackGo",1201252961839538176,2019-12-01 21:33:18,182914739,Greg Latter
"Thanks for the 💚 on the road, #Packers fans! We heard you! 

#GBvsNYG | #GoPackGo https://t.co/FVzZx5n4sb",1201252959633457153,2019-12-01 21:33:18,35865630,Green Bay Packers
#GoPackGo 🤝🏆 https://t.co/2axGPxlnMz,1201252940880592896,2019-12-01 21:33:13,850510506,JayDaDarkskin 🏆
"Muita acima do desempenho, foi a vitória. O adversário não iria impor muitas dificuldades e então foi fazer o básico pra garantir a liderança da divisão por mais uma semana. 

9-3 e contando...

#GoPackGo #NFL100",1201252938095693827,2019-12-01 21:33:13,1188515185302167552,Cheesehead Sincero (9-3)
Anything for the team and for my friends! Let’s hope the curse is broken now! #GoPackGo https://t.co/aUtMgurjnq,1201252922161582082,2019-12-01 21:33:09,207601941,Thad Collins
"Omg, what a fun day! Thanks James Hermann for the Invite! So good to see all of you!!!#gopackgo",1201252919569534976,2019-12-01 21:33:08,259910284,Julie Polakowski
Every week I ask this how did the Packers lose to the Eagles #GoPackGo,1201252896735682565,2019-12-01 21:33:03,729264218,Ross Wynne
"At least the Packers beat the Giants &amp; Cowboys now for Philly.

#GoPackGo",1201252895867449349,2019-12-01 21:33:03,275227343,Brian Michael Jacobs
"@packers Don't care how they win! We needed to beat this team, and that what we did. 
#GoPackGo 
I can't listen to these so called fans critiquing a victory, although I'll fight for their right to be able to do it. The only thing I would say is if like to see more sense of urgency on O.",1201252869879545857,2019-12-01 21:32:57,1403287706,JEFF PODRUG
"GAMES OVER:
#FlyEaglesFly 31-37 #FinsUp 
#GoPackGo 31-13 #GiantsPride 
#Browns 13-20 #HereWeGo",1201252835230306310,2019-12-01 21:32:48,1155529551390400513,JoeSports®
Back on track! #GBvsNYG https://t.co/RAfBFXqpou,1201252798584610816,2019-12-01 21:32:40,96577010,Jobart Benedito
2-10. #gmen #GBvsNYG https://t.co/z8tTWBkRL5,1201252786601693190,2019-12-01 21:32:37,365735059,Mike Feeney
"Oh, look, they DO know how to win! #GoPackGo https://t.co/2AXT0qqcIb",1201252781371383809,2019-12-01 21:32:35,14686778,"CarrieLynn D. Reinhard, Ph.D. 🍾🎄🎉🎆❄☃️🌠🎁🥳"
This is ace! 😂 #GoPackGo https://t.co/Ic2UWumcQY,1201252745866555392,2019-12-01 21:32:27,324512774,(GB🧀)igFin 🇫🇮🇬🇧
At the packers game with @highlandergamesnj #gopackgo https://t.co/BgumcGsxXS https://t.co/RJmYmO1VMs,1201252699993444352,2019-12-01 21:32:16,826816783881535488,ShabuniaGaming Retro AF
Great team win we needed this win to bounce back let’s go #Packers 9-3 #GoPackGo #GBvsNYG #NFLSunday https://t.co/5e62xhpxbt,1201252689390247939,2019-12-01 21:32:14,555520981,PackerNation 9-3
#GoPackGo https://t.co/I3SNG0RrWj,1201252579717648386,2019-12-01 21:31:47,152626247,ⓟ Aldair Caires
#GoPackGo https://t.co/gNrnVlfEXo,1201252557265391616,2019-12-01 21:31:42,31010510,Ryan Young
Love This Photo! #GoPackGo https://t.co/orVSxQPWYh,1201252546314153990,2019-12-01 21:31:39,2229257203,MimiJ
@Bill_Michaels The Packers are not in a position to count ANY potential wins as you look forward on their schedule...  Any projected WIN could easily be a lose from this team as it is currently playing.. #GoPackGo,1201252534062583809,2019-12-01 21:31:36,295351620,PopRock 🇺🇸
"#Packers dominate 🧀
#Bucks win on Friday and Saturday 🦌🦌 
#Badgers win, reclaim Paul Bunyan’s Axe, and clich a spot in the B1G Championship 🪓👐

Safe to say it was a good weekend to be a Wisconsin sports fan 

#GoPackGo
#FearTheDeer
#OnWisconsin https://t.co/BeIyRFzrIT",1201252530900127750,2019-12-01 21:31:36,3403366834,Cream City Central
"@Marcusinkk @nyjets Too nice mate.  Too nice....

We took care of the @Giants for you though #GoPackGo",1201252514340970496,2019-12-01 21:31:32,20433447,Stuart
"The gunslinger is back!!!!! @AaronRodgers12 loves the snow! ❄️❄️❄️ #GoPackGo 

His 4th touchdown pass goes to @MarcedesLewis89! #GBvsNYG

https://t.co/8AZL2YrdpS",1201252508158570500,2019-12-01 21:31:30,900025928440438784,NFLAustralia
"#NFL100 scores

#LACvsDEN 0-0 (1)
#OAKvsKC 0-0 (1) 
#LARvsAZ 3-0 (1) 
#NYJvsCIN 6-22 (F) 
#TENvsIND 31-17 (F)
#PHIvsMIA 31-37 (F)
#GBvsNYG 31-13 (F)
#CLEvsPIT 13-20 (F)
#WASvsCAR 29-21 (4)
#TBvsJAX 28-11 (F)
#SFvsBAL 17-20 (F)",1201252482661396482,2019-12-01 21:31:24,114812434,tackleo.com
I’m going to focus on the @packers being 9-3. 9-3 is amazing. 🧀🧀🧀🧀#GoPackGo #GoPackGo,1201252404706103296,2019-12-01 21:31:06,723185970292490241,Miss Courtney
@frank_schembari @Giants I don’t think that would have helped 🤷🏼‍♀️ #GoPackGo https://t.co/U55m1SttTw,1201252312708210690,2019-12-01 21:30:44,2728325867,Megan Stencel
🧀💚#GoPackGo,1201252309407133696,2019-12-01 21:30:43,601583255,KD™
Shoutout to Karl for getting us on the sideline and containing his true @packers fandom for the sake of his job #GOPACKGO https://t.co/mwoOwqSPrC,1201252274154213377,2019-12-01 21:30:35,237932560,Kate Delps🏍🇺🇸🐾🐴
@ukpackers Late to the party but I was right here! Trying to thaw out on the train 😂 #GoPackGo #PackersRollCall https://t.co/L6IXlRRiMp,1201252273193734147,2019-12-01 21:30:34,194325659,Vicky
As a packers fan you can’t take wins for granted. But it just doesn’t blow me away or shock me when we beat a 2-9 giants with a rookie QB. I want us to be dominant and beat the best of the best. To compete with the leagues elite of elite. #GoPackGo,1201252257926451202,2019-12-01 21:30:31,263120168,DEZI
"💥PART 016💥
🎩GetTheHat🎩
Be...The Billboard
https://t.co/BhZiYURSqP
#SFvsBAL
#LGBTQfamily
#GBvsNYG
#AskFFT
#WorldAIDSDay #PS #VS
#Fix1986 #KAG",1201252128637018113,2019-12-01 21:30:00,2369205487,Mad Dad
"💥PART 014💥
🎩GetTheHat🎩
Be...The Billboard
https://t.co/BhZiYUAh2f
#SFvsBAL
#LGBTQfamily
#GBvsNYG
#AskFFT
#WorldAIDSDay #PS #VS
#Fix1986 #KAG",1201252128414552064,2019-12-01 21:30:00,2369205487,Mad Dad
"💥PART 015💥
🎩GetTheHat🎩
Be...The Billboard
https://t.co/BhZiYUAh2f
#SFvsBAL
#LGBTQfamily
#GBvsNYG
#AskFFT
#WorldAIDSDay #PS #VS
#Fix1986 #KAG",1201252128091561984,2019-12-01 21:30:00,2369205487,Mad Dad
9-3. #GoPackGo #Packers #CHTV🧀 https://t.co/1tVL9vmMpf,1201252123180187648,2019-12-01 21:29:59,11090842,Cheesehead TV
9-3!!! #GoPackGo,1201252122525724673,2019-12-01 21:29:58,488101564,Taylor
#GoPackGo https://t.co/cRbY4Gw3xr,1201252117236846592,2019-12-01 21:29:57,402792870,austin foster
"On a #GBvsNYG note. 4 TD’s for Rodgers, 3 picks today. Good win but nothing to harp over. 9-3 feels good though 😀",1201252084374528000,2019-12-01 21:29:49,745701051991494657,JoshGotJuice
"Pretty good weekend, right @Trevorlloyd92 
#COYS
#GoPackGo",1201251991172739072,2019-12-01 21:29:27,2946924326,TheRealErinE
Keep rolling Green Bay! #GoPackGo https://t.co/Pmhy0Q1RXi,1201251910042259456,2019-12-01 21:29:08,378870249,Todd Greasley
We’re back!! #GoPackGo https://t.co/W2JiNwAP4y,1201251866744696832,2019-12-01 21:28:57,71633467,Meg Lopez
"Packer fans should be blessed we are 9-3, we weren’t even supposed to win 7 games this year. But we are not contenders yet, but we will enjoy this run. #gopackgo https://t.co/L5HdqYuwI7",1201251837942226944,2019-12-01 21:28:51,21464502,Matt Andrews
I love football #GoPackGo,1201251762033827842,2019-12-01 21:28:32,2530571408,Nevets
@KimJonesSports No excuses lol Ya want a very young team? 👶🏻 Or a very old team? 👴🏼 Pick your poison 🤢🤢 #GoPackGo,1201251703858835456,2019-12-01 21:28:19,226052652,TrellieCheeseHead
It's a good week to be a Wisconsinite living in Minnesota😍🤘 #OnWisconsin #GoPackGo,1201251662108729348,2019-12-01 21:28:09,22201261,Em K-E🎄
@Giants @Daniel_Jones10 @AaronRodgers12 How much better is @Daniel_Jones10 with a different headcoach? #GBvsNYG,1201251617653305345,2019-12-01 21:27:58,1172188313370992642,From Field to Fan
"Chegou o inverno!
#GoPackGo #nfl100 https://t.co/tOMS2Xm1YJ",1201251604466413570,2019-12-01 21:27:55,4888484710,Gustavo Bourscheid
Update: #GoPackGo,1201251511818506240,2019-12-01 21:27:33,24315041,DJ Shawna
"#NFL100 
Rodgers throws 4 TDs, Packers beat skidding Giants 31-13

[Recap] ➡️ https://t.co/9iDO1Zt0Zw
#GBvsNYG https://t.co/Taamjk834D",1201251481653071872,2019-12-01 21:27:26,114812434,tackleo.com
When your TV market carried #GBvsNYG instead of #SFvsBAL. https://t.co/L8HVMkH2Dw,1201251476359831554,2019-12-01 21:27:24,235823442,Anthony Chergosky
Those that apparently watch the game at home instead of actually coming to the stadium. #GoPackGo https://t.co/ALeR0JJtnl,1201251437369602048,2019-12-01 21:27:15,226210544,Clay Harned
"I am about to go live on @SportsCastrLive to give my reactions to the #Packers victory over the #giants 
#GBvsNYG #NFLSunday 
@FPCoverage @FPC_NFL 
https://t.co/cXHsxan8lJ",1201251435675033600,2019-12-01 21:27:15,753257074801381376,Kyle Senra
"💚💛💚💛

#GoPackGo #NFL100 #NFLTwitter #Packers https://t.co/i3uVGH4R0H",1201251380259745792,2019-12-01 21:27:01,1198785633440788481,GreekFreakNation 🦌16-3🦌
#GameDay #GBvsNYG #GoPackGo @packers @Packers_Mx @packeverywhere @LambeauField #LatePost https://t.co/9p9r5Sojam,1201251335921909762,2019-12-01 21:26:51,849626036,Dennis Jimenez
#GoPackGo https://t.co/Y8dF60qz3M,1201251326539239425,2019-12-01 21:26:49,2742814794,Victor Titos
That's how you secure a high draft pick. Suckin' for Smith. Junky for Jeudy. Yucky for Young.  #GBvsNYG,1201251311058083840,2019-12-01 21:26:45,821868284953948160,David Silver
"Wow. What a game. Today was a dream come true, and i can’t wait for my next game #GoPackGo",1201251265998737410,2019-12-01 21:26:34,413640235,Jarrod Briley
"Tomorrow night, for the first time in my life, I will be cheering for the Seattle shitpigeons... I mean Seahawks to beat the Vikings. Need a MN loss to keep a 1 game buffer for the @packers to maintain a lead in the north. #GoPackGo",1201251260382494721,2019-12-01 21:26:33,305889283,"Blake Lundgren, DPT"
"#Packers just won 31-13 and yet going thru the feed there's so much shit being talked...I can only assume you fuckers are miserable in your everyday lives... 
I'm happy as fuck tho! 9-3 baby! #GoPackGo",1201251138999209984,2019-12-01 21:26:04,1133241924389785600,Jayce Allen
@MissDanaBella #GoPackGo,1201251110801027078,2019-12-01 21:25:57,1186098450426937346,Brad Doyle
Touchdown al medio día en la NFL... 😎🏈💥 #RavensFlock #GoPackGo #HereWeGo #NFL100 https://t.co/SNRTAzIwSX,1201251086935433217,2019-12-01 21:25:51,104024896,Juan Pablo Rivera
This guy can’t be serious. Moral victories mean nothing. In serious need of a coaching culture change #GBvsNYG #GiantsPride https://t.co/zPH1V7WhSn,1201251051665608705,2019-12-01 21:25:43,277282302,Kapo Sports
💪 #GoPackGo https://t.co/6SIqyzMqNl,1201250994106974208,2019-12-01 21:25:29,35865630,Green Bay Packers
"#NFL100 | Sin piedad en la Gran Manzana 🧀

#GoPackGo no tuvo problemas para vencer a unos pequeños #GiantsPride y mantenerse en la cima de la división norte de la NFC.

✍🏼: @Cargon83 
https://t.co/G6yxEMr8NA",1201250943230074880,2019-12-01 21:25:17,823593014325022722,Campo Deportivo
#legendsofgreenbay #playeralumniresources #wearepackersalumni #fundraisers #greenbaypackers #packers #keynotespeaker #speaking #appearances #alumni #events #autographs #golf #gopackgo #fishing #greenbay #formerpackers #packersalumni #charity #football #LambeauField #NFL https://t.co/SQ3b9XDcvL,1201250850653515776,2019-12-01 21:24:55,1026852628473565184,Chris Jacke
Packers win. Now i guess I have to root for a Seattle. Get some breathing room in the North. #GoPackGo,1201250849558847490,2019-12-01 21:24:55,104978910,Y2Jacer 🧀🏈
I don’t think I’ve ever seen someone have more fun on the football field than @jswaggdaddy. Always knew he loved the game but watching him dance on every kickoff is remarkable #GoPackGo 🕺🏼🕺🏼🕺🏼,1201250774858252288,2019-12-01 21:24:37,601954448,Michael Tiscia
"That's how you bounce back from a thumping last week! 

Now ...... Keep . It . Going 🙌🏻

#Packers #GoPackGo https://t.co/K9LDUqiG63",1201250770928185345,2019-12-01 21:24:36,221308941,Mr P - Safety Two
#legendsofgreenbay #playeralumniresources #wearepackersalumni #fundraisers #greenbaypackers #packers #keynotespeaker #speaking #appearances #alumni #events #autographs #golf #gopackgo #fishing #greenbay #formerpackers #packersalumni #charity #football #LambeauField #NFL https://t.co/U6Ck0JXUfl,1201250764682940417,2019-12-01 21:24:35,2670169572,P.A.R. 13
#GoPackGo https://t.co/UACELq55F3,1201250747503054850,2019-12-01 21:24:31,364638066,HêCt $tark$ ㏆ ⚅ ⚀
"Photo of the day. 

#GoPackGo https://t.co/pFNHVmR8Hb",1201250745875619840,2019-12-01 21:24:30,1374782492,Michael Hopfinger
"@KaylaHend There are things I don’t miss about Ohio. Of course, moving to Wisconsin was not a complete escape. #greenbay #gopackgo",1201250729434009600,2019-12-01 21:24:26,16442445,Bill Sallak
Hell yuh #GoPackGo https://t.co/U1yJ28PThy,1201250729316339712,2019-12-01 21:24:26,3598748294,J
Current path....  one and done in playoffs... #GoPackGo,1201250616435204096,2019-12-01 21:23:59,295351620,PopRock 🇺🇸
#GoPackGo 💚💛,1201250598831607808,2019-12-01 21:23:55,396734174,🥀
"🔴  Watch Savannah’s LIVE stream ""Packers at Giants"" Recap #GoPackGo - https://t.co/pMjWO60a9n #SportsCastr",1201250588622802948,2019-12-01 21:23:53,1043215334143139840,Savannah Dean
"@rogbennett Always room for new @packers fans, Rog...  #GoPackGo",1201250568381050880,2019-12-01 21:23:48,772239645123969024,Timothy Reyes
"Simplemente perdimos el invicto de la temporada en casa contra un equipo (Eagles) que fue capaz de perder con Miami. Por eso no le tengo demasiada confianza a nuestro equipo😖. Bueno, ya #GoPackGo",1201250537317888000,2019-12-01 21:23:40,2296516543,Abraham Kstillo
👏🏻👏🏻 see you next week @packers for #10 #GoPackGo https://t.co/DbG6Nn8Ov7,1201250522700881922,2019-12-01 21:23:37,1005318650,Ashley
It’s almost always a good Sunday when the Packers win. 🧀 #GoPackGo,1201250514681442307,2019-12-01 21:23:35,24227435,Jake Frisch
#GoPackGo 🗣💨 9-3💛💚,1201250512756068352,2019-12-01 21:23:35,476312229,Sav🐍🌪💰
"31-13 THATS RIGHT!!

#GoPackGo",1201250482829680641,2019-12-01 21:23:27,739059860,Rubster.The.Highness
@Giants should've probably put Eli in...just sayin' #GBvsNYG,1201250479348600837,2019-12-01 21:23:27,1927307509,#1NolesFan
