"","text","tweet_id","tweet_time","tweeter","tweeter_name","GoPackGo","Packers","GBvsNYG","GiantsPride","Giants","Association"
"4453","@packers #GoPackGo https://t.co/q6D5v8o7Ne",1201195159268052992,"2019-12-01 17:43:37",1036470881596276736,"AP 🧀 9-3 🇵🇹🇨🇦",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4454","#GoPackGo https://t.co/CCLjI3DSkl",1201195086073208832,"2019-12-01 17:43:20",732604122,"Tom",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4455","@waynelarrivee @kuhnj30 @jasonjwilde @AaronRodgers12 @MarkTauscher65 @DennisKrause1 @gneitzel16 @WesHod @GNeitzel @Showtyme_33 ""When you put on the tape, there's a group that has no quit in them....they've lost a lot of tight games...some really, young exciting players on the offensive side of the ball."" - Matt LaFleur on #Packers' opponent, the #Giants. #GoPackGo https://t.co/zeZOUj2KVR",1201195077760102400,"2019-12-01 17:43:18",18719880,"620wtmj",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4456","Let's bounce back. #Packers #GreenBayPackers #GoPackGo",1201195056079790080,"2019-12-01 17:43:13",1056225270200438784,"Lombardi’s Legends",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4457","Its game-day all packers fans could i get a #GoPackGo",1201195044725805056,"2019-12-01 17:43:10",1179562891831382016,"PackerSzn(8-3)",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4458","Z‼️

@TheRealZSmith | #GoPackGo https://t.co/63WUi4Snvm",1201195001574760448,"2019-12-01 17:43:00",35865630,"Green Bay Packers",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4459","@Footballerei zu den #Packers #goPackgo https://t.co/6M1zCR6iHz",1201194927222349824,"2019-12-01 17:42:42",133674766,"Marcel Voß",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4460","#GoPackGo",1201194923275563008,"2019-12-01 17:42:41",223260051,"Don $hweezy",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4461","Looking like a home game here at Lambeau East Rutherford #GoPackGo",1201194922847674368,"2019-12-01 17:42:41",274138610,"Matt with 2 Ts",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4462","#GoPackGo baby, we winning the superbowl stay sleep on us tho😈",1201194884499161088,"2019-12-01 17:42:32",817901550282665984,"Bre🖤",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4463","@GBPdaily Cavan, Ireland 🇮🇪#GoPackGo.",1201194859798896640,"2019-12-01 17:42:26",869977066812448768,"Shay",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4464","#GoPackGo",1201194847715151872,"2019-12-01 17:42:23",630302962,"Dylan Painter",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4465","Who will have the breakout defensive performance of today's #Packers game?  

#GoPackGo",1201194837535592448,"2019-12-01 17:42:21",474092199,"KB",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4466","#gopackgo",1201194788969566208,"2019-12-01 17:42:09",155396337,"☕🌼",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4467","🧀🍻20 minutes Until Kick off 6 Pack Prediction!🧀🍻

🍻Packers won 31-27
🍻Rodgers 260+ 2 Touchdowns
🍻Jones 15 touches, 100 yards TD
🍻Williams 12 touches, 50 yards TD
🍻Adams 110 yards TD
🍻Smith Bro’s combine for 4 sacks

#Packers #NFL #GoPackGo",1201194763866771456,"2019-12-01 17:42:03",926149790269935616,"Tavern WI Sports",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4468","Let's get a big win this week to set us up for next 2 at Lambeau #GoPackGo  @notearsmaren @VeenaMKay @vibin_ariana https://t.co/c53C5JGuQZ",1201194763392880640,"2019-12-01 17:42:03",397903020,"Dell ❄️ 8-3",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4469","@packers #packersrollcall - cozy with snow falling ..on one of the lucky GB blankets..- New Jersey Packer fans...... #packers #GoPackGo !! 🏈 https://t.co/OyxHZTm21P",1201194761803255808,"2019-12-01 17:42:02",255269261,"TalentlessMedia",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4470","#GoPackGo https://t.co/LO3eAFlMbY",1201194715997261824,"2019-12-01 17:41:52",27647233,"CilantroNate",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4471","❤️❤️❤️❤️ #GoPackGo https://t.co/sMCrYAlVH7",1201194673202708480,"2019-12-01 17:41:41",380177586,"Pen Tompkins",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4472","enjoying the snow in green bay #PackersRollCall #GBvsNYG #Packers #GoPackGo @packers https://t.co/P7OkDszJtp",1201194615132409856,"2019-12-01 17:41:28",705855260175241216,"Nutty",TRUE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"4473","@packers Germany #GoPackGo !",1201194597105446912,"2019-12-01 17:41:23",339592952,"Sandro",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4474","@GBPdaily Peshtigo, WI #GoPackGo",1201194585877368832,"2019-12-01 17:41:21",2230562983,"Derek Paprocki",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4475","#GoPackGo",1201194547453288448,"2019-12-01 17:41:11",80653833,"Nate Zastrow",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4476","highkey scared for today’s game but I’m not watching so they’ll probably win! #GoPackGo",1201194489844338688,"2019-12-01 17:40:58",1145840275492724736,"loren 🇨🇺",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4477","@KingAjar @Showtyme_33 You a real one. I know you just want fantasy points but still. #GoPackGo https://t.co/qv0J9wXso1",1201194474870857728,"2019-12-01 17:40:54",625314031,"Nadia",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4478","It's game day! Lets have a great game #GoPackGo",1201194459985264640,"2019-12-01 17:40:51",149631741,"Sr. Cheesehead",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4479","@packers Somerset, England. Representing @JaireAlexander #GBvsNYG #PackersRollCall #GoPackGo https://t.co/A5pIBmdAlg",1201194450199961600,"2019-12-01 17:40:48",538594047,"Richard Biddle",TRUE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"4480","Today’s view. Couldn’t ask for anything better. #GoPackGo https://t.co/TBFwJ5RxYg",1201194445179367424,"2019-12-01 17:40:47",771210275294851072,"mikey",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4481","@GBPdaily Alcoa, Tennessee #GoPackGo",1201194429329096704,"2019-12-01 17:40:43",78137640,"🦆🏁",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4482","@PTTF_Ben And an healthy Packer victory. 😉. #GoPackGo",1201194413734711296,"2019-12-01 17:40:40",816059206918873088,"Mike Kafka",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4483","Sheesh 😐😬
#GoPackGo https://t.co/iTKQsvmbuD",1201194347296890880,"2019-12-01 17:40:24",794098790,"Arrick Upton",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4484","Week 13 #GoPackGo",1201194323980754944,"2019-12-01 17:40:18",622310056,"Padoru Padoru",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4485","#GoPackGo https://t.co/oMwZNdjx2r",1201194277499486208,"2019-12-01 17:40:07",379981886,"Zachary John Duffy",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4486","Green Bay Packers play the New York Giants. 
Go PACK Go! 🏈 @packers
#GoPackGo #GreenBayPackers #DefeatTheGiants https://t.co/DZkxB1IhtH",1201194262756544512,"2019-12-01 17:40:04",63226673,"Washworld Inc.",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4487","Who will have the breakout offensive performance of today's #Packers game?  

#GoPackGo",1201194244893028352,"2019-12-01 17:39:59",474092199,"KB",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4488","#GoPackGo",1201194218850541568,"2019-12-01 17:39:53",2437279916,"Brother Tone",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4489","People who loves #Packers @Packers_Stuff @Packers_Mx #GoPackGo https://t.co/Cp51PQOvKE",1201194178933395456,"2019-12-01 17:39:44",808532444919910400,"AlexLeon",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4490","@leap36 @packers You are so awesome @leap36 ! 
#GodIsGood 
#GoPackGo",1201194149346791424,"2019-12-01 17:39:36",1403287706,"JEFF PODRUG",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4491","#packersrollcall Sweden is ready for the game! #gopackgo https://t.co/hR1bNWSlSt",1201194069034250240,"2019-12-01 17:39:17",128237716,"Mucke",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4492","#GoPackGo",1201194050226929664,"2019-12-01 17:39:13",82986441,"Brian Hagel",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4493","@packers From the beach!!!🌤🍺🏈🏖🏝 #GoPackGo #Packers https://t.co/iarXHkI2m2",1201194047504822272,"2019-12-01 17:39:12",158662174,"Brad Gonring",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4494","@wissportsfan83 #GoPackGo  💚💛",1201194032598306816,"2019-12-01 17:39:09",64486952,"Mich",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4495","Happy Snow Day and #GoPackGo from Isla and Olaf, member of the Goat Head winter softball team https://t.co/cNyNjjK8QF",1201194017582649344,"2019-12-01 17:39:05",45761868,"THE Supper Clubber",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4496","#GoPackGo",1201193969465614336,"2019-12-01 17:38:54",221522847,"Brandon T",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4497","@packers Buffalo Wild Wings #GoPackGo",1201193968144441344,"2019-12-01 17:38:53",1200758630821355520,"Sutter Hayes",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4498","Shake off the rust and smack the Giants #GoPackGo https://t.co/cSzxGFIWIJ",1201193932799041536,"2019-12-01 17:38:45",169131153,"Richie Gecko GB 9-3 🏁",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4499","@waynelarrivee @kuhnj30 @jasonjwilde @AaronRodgers12 @MarkTauscher65 @DennisKrause1 @gneitzel16 @WesHod @GNeitzel @Showtyme_33 ""You've got to be able to adjust at anytime. When the weather is getting bad, you have to make those type of adjustments."" - Matt LaFleur on #Packers playing in bad weather #GoPackGo https://t.co/zeZOUj2KVR",1201193903728340992,"2019-12-01 17:38:38",18719880,"620wtmj",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4500","Breakfast apple juice...and Bloodies.  #ProperGlassware #GoPackGo - Drinking a Berliner Apfel by @newglarusbeer @ Hus Wisco  — https://t.co/ft7KW8wCSe",1201193898875461632,"2019-12-01 17:38:37",555613769,"Dan",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4501","@packers Riverside, CA 

#GoPackGo",1201193798736334848,"2019-12-01 17:38:13",340589489,"Demario ™",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4502","@waynelarrivee @kuhnj30 @jasonjwilde @AaronRodgers12 @MarkTauscher65 @DennisKrause1 @gneitzel16 @WesHod @GNeitzel ""We've got to do a better job."" - Matt LaFleur on getting #Packers RB @Showtyme_33 more involved #GoPackGo https://t.co/zeZOUj2KVR https://t.co/5sOgn499Yo",1201193777924321280,"2019-12-01 17:38:08",18719880,"620wtmj",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4503","#packers #giants #tecmoprediction #gopackgo #tooclose https://t.co/j0vqhjBFhM",1201193774422077440,"2019-12-01 17:38:07",104211905,"Matt Kraut",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4504","#GoPackGo at #MetLife un #NYC #Packers @Packers_Mx https://t.co/IncUkCry0q",1201193769607081984,"2019-12-01 17:38:06",808532444919910400,"AlexLeon",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4505","#GoPackGo",1201193760832528384,"2019-12-01 17:38:04",28271630,"John William 🇨🇦",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4506","@packeverywhere Mesa, AZ representing! #PackersRollCall #PackersBusinessTrip #GBvsNYG #GoPackGo 💚💛💚💛💚 https://t.co/ZhbXeDJYSh",1201193662291439616,"2019-12-01 17:37:40",2585677182,"JIArch",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"4507","Juegan los Green Bay @Packers #GoPackGo 💪🏻🧀",1201193655232606208,"2019-12-01 17:37:39",198064781,"Rodrigo Alvarado",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4508","@waynelarrivee @kuhnj30 @jasonjwilde @AaronRodgers12 @MarkTauscher65 @DennisKrause1 @gneitzel16 @WesHod @GNeitzel ""We got him going on Friday...a veteran on top of his game. Always a true professional."" - Matt LaFleur on #Packers T Bryan Bulaga being active #GoPackGo https://t.co/zeZOUj2KVR",1201193637704544256,"2019-12-01 17:37:34",18719880,"620wtmj",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4509","@packeverywhere Richmond, TX #GoPackGo",1201193634055557120,"2019-12-01 17:37:34",174485155,"Larry Malnor",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4510","@packers Mesa, AZ representing! #PackersRollCall #PackersBusinessTrip #GBvsNYG #GoPackGo 💚💛💚💛💚 https://t.co/wvGGYBMl7e",1201193592892473344,"2019-12-01 17:37:24",2585677182,"JIArch",TRUE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"4511","This those guys! #GoPackGo https://t.co/n2Vckddz28",1201193575897276416,"2019-12-01 17:37:20",2891711743,"Justin Mills",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4512","@waynelarrivee @kuhnj30 @jasonjwilde @AaronRodgers12 @MarkTauscher65 @DennisKrause1 @gneitzel16 @WesHod @GNeitzel ""Get back to our preparation. Trust our process. We've got a great group of guys that we believe in."" - Matt LaFleur on how #Packers hope to bounce back from #49ers loss. #GoPackGo https://t.co/zeZOUj2KVR",1201193498671767552,"2019-12-01 17:37:01",18719880,"620wtmj",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4513","#GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo #GoPackGo",1201193491335929856,"2019-12-01 17:37:00",60754273,"#GoPackGo (9-3)",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4514","#GoPackGo",1201193433974657024,"2019-12-01 17:36:46",189645607,"🧀🧠👨🏾‍⚕️👨🏾‍🔬🧬💵",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4515","#GoPackGo",1201193432900751360,"2019-12-01 17:36:46",914347937974558720,"maria",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4516","@Icke41 @rannfl_suechtig schöne Grüße aus dem kalten MetLife Stadium. #GoPackGo https://t.co/XQUGQrMPAe",1201193404970999808,"2019-12-01 17:36:39",949048373612568576,"Pasacal",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4517","GameDay #GoPackGo",1201193395672305664,"2019-12-01 17:36:37",759601872063922176,"Brandon",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4518","Listos #Mural6 apoyando a los #GreenBay #Packers en #NYC #GoPackGo @Packers_Mx @GrillCheeseMty https://t.co/QF7OvyBT42",1201193386960666624,"2019-12-01 17:36:35",3023356267,"Mural6",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4519","@waynelarrivee @kuhnj30 @jasonjwilde @AaronRodgers12 @MarkTauscher65 @DennisKrause1 @gneitzel16 @WesHod @GNeitzel ""We prepared as normal. We adjusted the schedule a little bit on Thursday to get the players out to spend time with their families, but we added a little bit of time on Friday to make sure we covered everything."" - Matt LaFleur #Packers #GoPackGo https://t.co/zeZOUj2KVR",1201193379947843584,"2019-12-01 17:36:33",18719880,"620wtmj",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4520","#GoPackGo",1201193340382973952,"2019-12-01 17:36:24",1036470881596276736,"AP 🧀 9-3 🇵🇹🇨🇦",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4521","#GoPackGo",1201193301157695488,"2019-12-01 17:36:14",3238207172,"Cristian",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4522","#GoPackGo",1201193209101074432,"2019-12-01 17:35:52",38984588,"A HeartThrob 💓",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4523","#GoPackGo",1201193204948836352,"2019-12-01 17:35:51",1372402424,"Gary Grzesk",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4524","#NewProfilePic @packers #GoPackGo",1201193161441325056,"2019-12-01 17:35:41",756008988,"WarGreymon",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4525","@HomerSakai Happy Birthday! #GoPackGo",1201193142038519808,"2019-12-01 17:35:36",3590386763,"Mark Buran",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4526","@packers Green Bay, WI! #Packersrollcall #GoPackGo 💚💛🧀🏈 https://t.co/IdXmCbXppb",1201193121020882944,"2019-12-01 17:35:31",2504860163,"Jessica 💚💛🧀🏈",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4527","Loving the @Mike_Daniels76 shrine. 👊🏼💯#GoPackGo https://t.co/LOGCL46VvN",1201193119057735680,"2019-12-01 17:35:31",922295400,"🚒 Curt Cozad 👨🏼‍🚒",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4528","#Packers #Decode 

#PackersVsGiants 

Aaron Rodgers can get his 118th overall win today vs the giants (who are 2-9)  

""One Hundred Eighteenth"" = 209 (like 2-9) 

#GoPackGo #MayTheScriptBeEverInOurFavor https://t.co/pRwxnVJ86Z",1201193099436941312,"2019-12-01 17:35:26",2832574185,"🎃☠️JP☠️🎃",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4529","@packers #PackersRollCall Lansing, Michigan #GoPackGo #GBvsNYG",1201193097834700800,"2019-12-01 17:35:26",406678142,"Denise C Womack",TRUE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"4530","@packers Madison #GoPackGo",1201193083691511808,"2019-12-01 17:35:22",82735677,"Tammy Lee",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4531","@packers Greensboro, NC #GoPackGo",1201193062652882944,"2019-12-01 17:35:17",4466795421,"Andrew Halbert",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4532","@packers California! #GoPackGo",1201193019128463360,"2019-12-01 17:35:07",1145840275492724736,"loren 🇨🇺",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4533","@PackersBR Pelo menos acompanhe o jogo rs #GoPackGo",1201193005136396288,"2019-12-01 17:35:04",785850037230272512,"mateus contim",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4534","@packers North Carolina... #GoPackGo",1201192975818264576,"2019-12-01 17:34:57",1011099550562516992,"GRS",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4535","I see you @packers ! We need a win today against the Giants. I hope this gold dress brings us some luck! 

#GoPackGo! #GBvsNYG #GameDay #GameFace https://t.co/GthjqCZQ8b",1201192952187408384,"2019-12-01 17:34:51",198736760,"Brittany Falkers",TRUE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"4536","It’s #GameDay for the #Packers! Kickoff is at 1:00 p.m. #GoPackGo  https://t.co/PK70yOH8MY",1201192918205247488,"2019-12-01 17:34:43",1166066607132749824,"Green Bay Packers",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4537","Let’s get this dub #GoPackGo https://t.co/G3jPm1SyVC",1201192911314051072,"2019-12-01 17:34:41",1069614443875717120,"Packersgurl😈😈(9-3)",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4538","#GoPackGo https://t.co/pAkcarmZn0",1201192886571880448,"2019-12-01 17:34:35",1040138662342811648,"Go Pack Go",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4539","@AwesomeANTJAY What a great opportunity to bounce back after a majorly tough game last week.  #GoPackGo",1201192856368680960,"2019-12-01 17:34:28",954660666,"Matt Kring",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4540","@packers Delaware! #GoPackGo",1201192847585746944,"2019-12-01 17:34:26",506322822,"Lex",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4541","Remember 2010? 
We lost to Atlanta in like week 10. We looked horrible, Rodgers looked off. The recievers couldn't get open. 
It was just bad.

We won the Superbowl that year and we beat the crap outta Atlanta in the playoffs.

#GoPackGo",1201192827792904192,"2019-12-01 17:34:21",1064624767,"Matthew",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4542","@packeverywhere Gothenburg, Sweden! #Packers #GoPackGo",1201192823820836864,"2019-12-01 17:34:20",32385783,"Eduardo Epifanio",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4543","@packers Campinas - Brazil. #GBvsNYG",1201192729360977920,"2019-12-01 17:33:58",45641631,"Breno Giamatei",FALSE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"4544","@packers In snow-covered Marquette, Michigan #GoPackGo https://t.co/JrnCb3zCxp",1201192722490699776,"2019-12-01 17:33:56",71277067,"Andrew LaCombe",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4545","@ukpackers Rollin with @JaireAlexander for #GBvsNYG from my room in Somerset #PackersRollCall #GoPackGo https://t.co/mPexCkl7Bu",1201192688827215872,"2019-12-01 17:33:48",538594047,"Richard Biddle",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"4546","Let’s get to 9 wins. 

#GoPackGo",1201192667964682240,"2019-12-01 17:33:43",27556737,"Jeff",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4547","AR12 warming up. 

Down to every last detail. #GoPackGo 

https://t.co/pX49VNNOlg",1201192625178578944,"2019-12-01 17:33:33",4656272179,"GBP Daily",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4548","@DShulman_ESPN Nope, it’s a packers jersey...looks great! #GoPackGo",1201192561639141376,"2019-12-01 17:33:18",495034352,"Scott Crowley",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4549","🔜 #GBvsNYG 

#GoPackGo https://t.co/L2eUrUJaDu",1201192487383109632,"2019-12-01 17:33:00",35865630,"Green Bay Packers",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"4550","#GoPackGo https://t.co/swKrixqLYy",1201192482937159680,"2019-12-01 17:32:59",104339264,"Dan Buhler",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4551","NFL
#GoPackGo -6.5 &amp; under 43

#KeepPounding -10.5 &amp; under 39

#RavensFlock &amp; #GoNiners game under 45 points 

#Titans -1 &amp; under 42

#FlyEaglesFly -10 &amp; under 45

#ChiefsKingdom -11 &amp; over 49

#GoBucs -3 &amp; under 46.5

#NFL100",1201192417891770368,"2019-12-01 17:32:44",1176080885432537088,"⚽️🥊🏒🏀🏈⚾️ ℂ𝕙𝕒𝕠𝕥𝕚𝕔 𝕎𝕒𝕘𝕖𝕣𝕤",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4552","Packers v Giants Prediction:

GB 33-13 NYG

Thoughts??

#GoPackGo #GBvsNYG",1201192408509272064,"2019-12-01 17:32:41",1197950846904000512,"• DA // 17 • ❄️🏈",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersTweets"
"4553","#GoPackGo",1201192402976944128,"2019-12-01 17:32:40",1157327641088790528,"Drew Fletcher",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4554","#GoPackGo

T Bryan Bulaga is active against Giants
https://t.co/NlGNKQ3K7M",1201192365110759424,"2019-12-01 17:32:31",506857629,"Brett",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4555","@packers #PackersRollCall New Jersey comfy on blankets in the snow/sleet....
#GoPackGo #Packers #GameDay https://t.co/DqEvqbsbyh",1201192362220949504,"2019-12-01 17:32:30",255269261,"TalentlessMedia",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4556","Let's get it! 🙌🏻🤩 @packers  #GoPackGo #GBvsNYG https://t.co/DKLTA0Z9v6",1201192338963550208,"2019-12-01 17:32:25",78216781,"Spyridon Karapatakis",TRUE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"4557","@packers Gainesville FL! #GoPackGo",1201192336656666624,"2019-12-01 17:32:24",2298278952,"Jake Ricker",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4558","@packers Good old 515 ✊🏻 #GoPackGo",1201192322559549440,"2019-12-01 17:32:21",3323267535,"Zeljko Caculovic",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4559","@packers Milwaukee, Wisconsin ! #GBvsNYG #GoPackGo #PackersRollCall !",1201192320596684800,"2019-12-01 17:32:20",2801050750,"a 12 191 226 231 284",TRUE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"4560","@packers Watching from Palatine, Illinois. Go get a win today boys!!!! #PackersRollCall #GoPackGo https://t.co/0aANCruRCH",1201192298970845184,"2019-12-01 17:32:15",3218804946,"James J",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4561","@packers Indiana, Go Pack Go! #packersrollcall #GBvsNYG",1201192260127342592,"2019-12-01 17:32:06",952700118,"Amy Thompson 🎄",FALSE,TRUE,TRUE,FALSE,FALSE,"PackersTweets"
"4562","@packers Durham, NC #PackersRollCall #GoPackGo",1201192248521703424,"2019-12-01 17:32:03",3430657809,"Mack Taylor",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4563","#GoPackGo https://t.co/OuWaJ91swe",1201192244591648768,"2019-12-01 17:32:02",4161032475,"Nativeclown42",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4564","East Rutherford, New Jersey! #packersrollcall #GoPackGo https://t.co/dmWSiq1EQA",1201192194490671104,"2019-12-01 17:31:50",2392029395,"lex",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4565","@packers @AaronRodgers12 Giants are definitely getting clapped #GoPackGo",1201192190103429120,"2019-12-01 17:31:49",1155866341888471040,"27-3 Thud",TRUE,TRUE,FALSE,FALSE,FALSE,"PackersTweets"
"4566","Game day #GoPackGo 💛💚",1201192087611310080,"2019-12-01 17:31:25",767522902912532480,"luis  🐶〽️",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
"4567","#FamOnThree... #GoPackGo #PackersDefense, #PackersOffense &amp; #PackersSpecialTeams https://t.co/GofqYnICGH",1201192083245146112,"2019-12-01 17:31:24",238994899,"Ian",TRUE,FALSE,FALSE,FALSE,FALSE,"PackersTweets"
